file,noise,snr,PESQ,PermEn,D2,RR,tau,m,CSI
1221-135767-0000.flac,duffing,-5,1.0987,0.8878,3.0854,0.0075,6,8,0.2195
1221-135767-0000.flac,duffing,0,1.1808,0.8889,2.9987,0.0027,6,8,0.2114
1221-135767-0000.flac,duffing,5,1.3054,0.8871,3.0355,0.0018,6,8,0.2077
1221-135767-0000.flac,duffing,10,1.7253,0.8882,2.8587,0.0019,6,8,0.2097
8224-274381-0002.flac,logistic,-10,1.0291,0.9802,3.4751,0.0011,7,8,0.1827
8224-274381-0002.flac,logistic,-5,1.0281,0.9795,3.247,0.0014,5,8,0.176
8224-274381-0002.flac,logistic,0,1.028,0.9755,3.4492,0.0028,8,8,0.1659
8224-274381-0002.flac,logistic,5,1.0331,0.9727,3.4581,0.013,2,8,0.1633
8224-274381-0002.flac,logistic,10,1.0585,0.9649,3.2238,0.0674,2,8,0.1723
8224-274381-0002.flac,skew_tent,-10,1.0295,0.9819,3.8605,0.0009,6,8,0.1867
8224-274381-0002.flac,skew_tent,-5,1.0281,0.9801,3.895,0.0012,6,8,0.1746
8224-274381-0002.flac,skew_tent,0,1.0283,0.9781,3.4547,0.0027,6,8,0.1694
8224-274381-0002.flac,skew_tent,5,1.0337,0.9687,3.4847,0.0097,5,8,0.167
8224-274381-0002.flac,skew_tent,10,1.0577,0.9438,3.2658,0.042,5,8,0.1799
8224-274381-0002.flac,henon,-10,1.0329,0.9774,3.3385,0.0015,10,8,0.1895
8224-274381-0002.flac,henon,-5,1.0305,0.9584,3.3697,0.0016,5,8,0.1809
8224-274381-0002.flac,henon,0,1.03,0.9704,3.4461,0.0031,5,8,0.1672
8224-274381-0002.flac,henon,5,1.0371,0.9545,3.4313,0.0111,3,8,0.1678
8224-274381-0002.flac,henon,10,1.0636,0.9565,3.2792,0.044,5,8,0.1747
8224-274381-0002.flac,bernoulli,-10,4.4405,0.8656,0.0166,0.9299,6,8,0.6739
8224-274381-0002.flac,bernoulli,-5,4.524,0.8656,1.4011,0.4898,6,8,0.4221
8224-274381-0002.flac,bernoulli,0,4.5585,0.8656,1.6091,0.228,6,8,0.3483
8224-274381-0002.flac,bernoulli,5,4.582,0.8656,1.7968,0.1179,6,8,0.3143
8224-274381-0002.flac,bernoulli,10,4.5966,0.8656,1.8782,0.1188,6,8,0.312
8224-274381-0002.flac,ikeda,-10,1.0316,0.9784,4.051,0.0009,7,8,0.153
8224-274381-0002.flac,ikeda,-5,1.0294,0.9788,3.3636,0.0014,7,8,0.1537
8224-274381-0002.flac,ikeda,0,1.0289,0.9734,3.4575,0.003,4,8,0.1496
8224-274381-0002.flac,ikeda,5,1.035,0.9505,3.4238,0.0133,2,8,0.1571
8224-274381-0002.flac,ikeda,10,1.0597,0.9583,3.2224,0.0602,2,8,0.167
8224-274381-0002.flac,lorenz,-10,1.0591,0.8642,0.917,0.3491,2,3,0.4346
8224-274381-0002.flac,lorenz,-5,1.1202,0.8948,0.9607,0.324,2,3,0.4127
8224-274381-0002.flac,lorenz,0,1.2398,0.922,1.0739,0.3105,2,3,0.3188
8224-274381-0002.flac,lorenz,5,1.485,0.8919,1.2345,0.2601,2,4,0.3706
8224-274381-0002.flac,lorenz,10,1.957,0.9046,1.2311,0.2486,2,4,0.3054
8224-274381-0002.flac,rossler,-10,1.0539,0.8785,0.9216,0.367,2,3,0.4357
8224-274381-0002.flac,rossler,-5,1.1057,0.9079,1.0083,0.3377,2,3,0.3334
8224-274381-0002.flac,rossler,0,1.2085,0.9323,1.0445,0.3329,2,3,0.3159
8224-274381-0002.flac,rossler,5,1.3729,0.9001,1.2379,0.2674,2,4,0.3068
8224-274381-0002.flac,rossler,10,1.7256,0.9067,1.2384,0.2856,2,4,0.3024
8224-274381-0002.flac,chen,-10,1.0967,0.9028,2.1944,0.0639,12,4,0.2611
8224-274381-0002.flac,chen,-5,1.1198,0.9015,2.6618,0.0338,13,5,0.2485
8224-274381-0002.flac,chen,0,1.1895,0.8082,1.4564,0.1887,2,4,0.3519
8224-274381-0002.flac,chen,5,1.3049,0.8518,1.3944,0.2389,2,4,0.3557
8224-274381-0002.flac,chen,10,1.565,0.8815,1.3228,0.2467,2,4,0.3548
8224-274381-0002.flac,mackey_glass,-10,1.1285,0.8202,2.1117,0.0985,12,4,0.3064
8224-274381-0002.flac,mackey_glass,-5,1.3397,0.8643,2.1828,0.0813,12,4,0.2848
8224-274381-0002.flac,mackey_glass,0,1.2246,0.8014,1.5112,0.1896,2,4,0.3454
8224-274381-0002.flac,mackey_glass,5,1.3696,0.8399,1.426,0.2214,2,4,0.3495
8224-274381-0002.flac,mackey_glass,10,1.6254,0.8895,2.688,0.044,9,8,0.2616
8224-274381-0002.flac,duffing,-10,1.0497,0.8695,0.9412,0.3429,2,3,0.4391
8224-274381-0002.flac,duffing,-5,1.0956,0.9068,1.0304,0.3082,2,3,0.3398
8224-274381-0002.flac,duffing,0,1.2224,0.9327,1.0833,0.2779,2,3,0.3183
8224-274381-0002.flac,duffing,5,1.5469,0.8914,1.2561,0.2616,2,4,0.3727
8224-274381-0002.flac,duffing,10,2.0842,0.9032,1.2214,0.2716,2,4,0.3103
8230-279154-0043.flac,logistic,-10,1.0286,0.9785,3.3132,0.0012,9,8,0.2144
8230-279154-0043.flac,logistic,-5,1.0274,0.9785,3.3953,0.0021,9,8,0.2093
8230-279154-0043.flac,logistic,0,1.0284,0.9779,3.5041,0.0069,6,8,0.2009
8230-279154-0043.flac,logistic,5,1.0352,0.9788,3.3869,0.0591,6,8,0.1966
8230-279154-0043.flac,logistic,10,1.0605,0.9792,0.1625,0.5051,6,8,0.355
8230-279154-0043.flac,skew_tent,-10,1.0262,0.9798,3.3403,0.0012,9,8,0.2283
8230-279154-0043.flac,skew_tent,-5,1.026,0.9803,3.4402,0.002,10,8,0.2236
8230-279154-0043.flac,skew_tent,0,1.0286,0.9812,3.547,0.0082,7,8,0.2158
8230-279154-0043.flac,skew_tent,5,1.0364,0.981,3.5895,0.0636,7,8,0.2109
8230-279154-0043.flac,skew_tent,10,1.065,0.9791,0.1628,0.4786,7,8,0.3703
8230-279154-0043.flac,henon,-10,1.0298,0.9784,3.353,0.0016,16,8,0.2295
8230-279154-0043.flac,henon,-5,1.0283,0.9789,3.573,0.0031,11,8,0.2207
8230-279154-0043.flac,henon,0,1.0301,0.978,3.503,0.0133,14,8,0.2115
8230-279154-0043.flac,henon,5,1.0391,0.9783,3.3613,0.0669,12,8,0.2054
8230-279154-0043.flac,henon,10,1.0684,0.9793,0.3062,0.4693,8,8,0.3383
8230-279154-0043.flac,bernoulli,-10,4.5007,0.9298,0,1,26,3,0.5171
8230-279154-0043.flac,bernoulli,-5,4.5158,0.9298,0,1,26,3,0.5171
8230-279154-0043.flac,bernoulli,0,4.5492,0.9298,0,1,26,3,0.5171
8230-279154-0043.flac,bernoulli,5,4.5744,0.9298,0,0.9991,26,3,0.5171
8230-279154-0043.flac,bernoulli,10,4.5919,0.9298,0,0.9978,26,3,0.5171
8230-279154-0043.flac,ikeda,-10,1.0316,0.9817,4.0666,0.0012,11,8,0.1768
8230-279154-0043.flac,ikeda,-5,1.0291,0.9811,3.4512,0.0024,11,8,0.1791
8230-279154-0043.flac,ikeda,0,1.0294,0.9753,3.5477,0.0098,7,8,0.1723
8230-279154-0043.flac,ikeda,5,1.0365,0.9819,3.4261,0.0748,9,8,0.1656
8230-279154-0043.flac,ikeda,10,1.0633,0.9803,0.2953,0.473,9,8,0.3003
8230-279154-0043.flac,lorenz,-10,1.084,0.9161,1.0652,0.273,16,3,0.368
8230-279154-0043.flac,lorenz,-5,1.168,0.9181,1.0431,0.3094,16,3,0.369
8230-279154-0043.flac,lorenz,0,1.2878,0.9331,1.0206,0.3647,17,3,0.3657
8230-279154-0043.flac,lorenz,5,1.6225,0.9549,1.1845,0.4795,19,3,0.3488
8230-279154-0043.flac,lorenz,10,2.0273,0.9245,0.0328,0.7135,22,4,0.4913
8230-279154-0043.flac,rossler,-10,1.0744,0.9036,1.1729,0.1804,33,3,0.3729
8230-279154-0043.flac,rossler,-5,1.1396,0.9157,1.1574,0.2028,35,3,0.3697
8230-279154-0043.flac,rossler,0,1.3055,0.9403,1.1054,0.2669,39,3,0.3635
8230-279154-0043.flac,rossler,5,1.5336,0.8643,0.3206,0.5091,27,3,0.5729
8230-279154-0043.flac,rossler,10,1.8877,0.9519,0.0047,0.8461,40,3,0.489
8230-279154-0043.flac,chen,-10,1.1112,0.8996,1.5853,0.1216,10,3,0.3277
8230-279154-0043.flac,chen,-5,1.1483,0.9221,1.555,0.1346,11,3,0.2954
8230-279154-0043.flac,chen,0,1.2305,0.8969,1.751,0.134,12,4,0.3253
8230-279154-0043.flac,chen,5,1.391,0.934,1.7816,0.254,14,4,0.2853
8230-279154-0043.flac,chen,10,1.6633,0.9569,0.0203,0.6343,16,4,0.4383
8230-279154-0043.flac,mackey_glass,-10,1.1422,0.9528,1.4444,0.1509,12,3,0.2955
8230-279154-0043.flac,mackey_glass,-5,1.1705,0.9531,1.4034,0.1684,12,3,0.2971
8230-279154-0043.flac,mackey_glass,0,1.2796,0.9537,1.241,0.2349,12,3,0.3043
8230-279154-0043.flac,mackey_glass,5,1.4595,0.9711,1.6442,0.3839,13,3,0.2814
8230-279154-0043.flac,mackey_glass,10,1.7288,0.8603,0.0172,0.6684,13,4,0.6213
8230-279154-0043.flac,duffing,-10,1.0739,0.908,1.2428,0.2068,19,3,0.3647
8230-279154-0043.flac,duffing,-5,1.1527,0.9294,1.2397,0.2237,21,3,0.3583
8230-279154-0043.flac,duffing,0,1.3348,0.9437,1.1628,0.2923,23,3,0.358
8230-279154-0043.flac,duffing,5,1.6683,0.96,1.4626,0.4367,29,3,0.3386
8230-279154-0043.flac,duffing,10,2.1273,0.9481,0.0096,0.7909,26,3,0.4912
7021-79759-0004.flac,logistic,-10,1.0289,0.9789,3.2996,0.001,6,8,0.1972
7021-79759-0004.flac,logistic,-5,1.0336,0.9784,3.3608,0.0015,6,8,0.1843
7021-79759-0004.flac,logistic,0,1.0294,0.9763,3.6051,0.0034,7,8,0.1709
7021-79759-0004.flac,logistic,5,1.0344,0.9705,3.4667,0.0184,12,8,0.1686
7021-79759-0004.flac,logistic,10,1.0522,0.9937,1.6297,0.2464,12,4,0.2032
7021-79759-0004.flac,skew_tent,-10,1.0294,0.9786,3.6856,0.001,7,8,0.2053
7021-79759-0004.flac,skew_tent,-5,1.0291,0.9793,3.56,0.0015,7,8,0.1905
7021-79759-0004.flac,skew_tent,0,1.0307,0.9764,3.4749,0.0044,13,8,0.1777
7021-79759-0004.flac,skew_tent,5,1.0373,0.9704,3.4614,0.0233,12,8,0.1725
7021-79759-0004.flac,skew_tent,10,1.058,0.9928,1.2952,0.267,12,4,0.2213
7021-79759-0004.flac,henon,-10,1.0337,0.9778,3.3386,0.0017,10,8,0.2087
7021-79759-0004.flac,henon,-5,1.0314,0.9793,3.385,0.0021,12,8,0.1899
7021-79759-0004.flac,henon,0,1.032,0.9621,3.4482,0.0052,5,8,0.1786
7021-79759-0004.flac,henon,5,1.0384,0.948,3.3712,0.0291,3,8,0.177
7021-79759-0004.flac,henon,10,1.0583,0.9932,1.0921,0.2871,3,4,0.2303
7021-79759-0004.flac,bernoulli,-10,4.5018,0.9605,0.0096,0.8799,12,4,0.4297
7021-79759-0004.flac,bernoulli,-5,4.5093,0.9605,0.3512,0.7266,12,4,0.3656
7021-79759-0004.flac,bernoulli,0,4.5399,0.9605,0.417,0.6024,12,4,0.3558
7021-79759-0004.flac,bernoulli,5,4.5628,0.9605,0.6219,0.4975,12,4,0.3325
7021-79759-0004.flac,bernoulli,10,4.5752,0.9605,1.0653,0.4152,12,4,0.2986
7021-79759-0004.flac,ikeda,-10,1.0315,0.9772,3.8658,0.0011,7,8,0.165
7021-79759-0004.flac,ikeda,-5,1.0303,0.9814,3.5598,0.0016,9,8,0.1586
7021-79759-0004.flac,ikeda,0,1.031,0.9733,3.4643,0.0061,4,8,0.1566
7021-79759-0004.flac,ikeda,5,1.0366,0.9694,3.4529,0.0278,12,8,0.1591
7021-79759-0004.flac,ikeda,10,1.0571,0.9904,2.1041,0.2727,12,4,0.1852
7021-79759-0004.flac,lorenz,-10,1.0547,0.9493,1.2118,0.2037,17,3,0.3193
7021-79759-0004.flac,lorenz,-5,1.0898,0.9347,1.5823,0.1477,18,4,0.2934
7021-79759-0004.flac,lorenz,0,1.1549,0.9706,1.7135,0.1423,19,4,0.2691
7021-79759-0004.flac,lorenz,5,1.2983,0.9817,1.7777,0.1784,20,4,0.2595
7021-79759-0004.flac,lorenz,10,1.5643,0.9707,1.2364,0.2555,14,4,0.285
7021-79759-0004.flac,rossler,-10,1.0449,0.9531,1.315,0.1521,39,3,0.3141
7021-79759-0004.flac,rossler,-5,1.067,0.8829,1.6375,0.1414,25,4,0.3336
7021-79759-0004.flac,rossler,0,1.1125,0.9412,1.8249,0.1252,27,4,0.2696
7021-79759-0004.flac,rossler,5,1.198,0.9119,1.6066,0.2348,12,4,0.2859
7021-79759-0004.flac,rossler,10,1.4035,0.9407,1.0867,0.3176,12,4,0.3016
7021-79759-0004.flac,chen,-10,1.0655,0.8542,2.0121,0.0715,10,4,0.2993
7021-79759-0004.flac,chen,-5,1.0729,0.8617,2.0726,0.0775,10,4,0.2907
7021-79759-0004.flac,chen,0,1.1031,0.9271,2.1236,0.0872,12,4,0.25
7021-79759-0004.flac,chen,5,1.1692,0.9637,1.9431,0.1383,14,4,0.2448
7021-79759-0004.flac,chen,10,1.3013,0.9732,2.0724,0.2727,14,4,0.2445
7021-79759-0004.flac,mackey_glass,-10,1.0879,0.958,1.6018,0.1302,12,3,0.269
7021-79759-0004.flac,mackey_glass,-5,1.0984,0.9612,1.7257,0.1301,12,3,0.2551
7021-79759-0004.flac,mackey_glass,0,1.1316,0.8762,2.0015,0.1004,12,4,0.2868
7021-79759-0004.flac,mackey_glass,5,1.2188,0.9473,2.0083,0.1515,14,4,0.2469
7021-79759-0004.flac,mackey_glass,10,1.3679,0.9419,2.0914,0.2691,12,4,0.2537
7021-79759-0004.flac,duffing,-10,1.0402,0.8989,1.7561,0.1141,21,4,0.3448
7021-79759-0004.flac,duffing,-5,1.0657,0.9287,1.8876,0.1078,22,4,0.2905
7021-79759-0004.flac,duffing,0,1.1236,0.9534,1.9222,0.1015,22,4,0.2724
7021-79759-0004.flac,duffing,5,1.2937,0.9166,1.6119,0.1932,12,4,0.2871
7021-79759-0004.flac,duffing,10,1.6209,0.8682,1.1754,0.3838,3,4,0.4076
1995-1836-0010.flac,logistic,-10,1.0182,0.9769,3.6944,0.0005,5,8,0.1785
1995-1836-0010.flac,logistic,-5,1.0182,0.9583,4.3056,0.0004,9,8,0.1695
1995-1836-0010.flac,logistic,0,1.0203,0.9135,3.9848,0.0007,8,8,0.181
1995-1836-0010.flac,logistic,5,1.0274,0.9291,2.7327,0.0196,18,4,0.1985
1995-1836-0010.flac,logistic,10,1.0478,0.9573,2.1168,0.0407,16,3,0.2169
1995-1836-0010.flac,skew_tent,-10,1.0179,0.9739,4.3885,0.0007,6,8,0.1838
1995-1836-0010.flac,skew_tent,-5,1.0184,0.9632,4.3165,0.0005,9,8,0.1747
1995-1836-0010.flac,skew_tent,0,1.0221,0.8968,3.8018,0.0006,12,8,0.1915
1995-1836-0010.flac,skew_tent,5,1.03,0.9348,2.7288,0.0206,16,4,0.2002
1995-1836-0010.flac,skew_tent,10,1.0546,0.9089,2.4708,0.0287,16,4,0.2233
1995-1836-0010.flac,henon,-10,1.0225,0.9541,3.582,0.0009,5,8,0.1905
1995-1836-0010.flac,henon,-5,1.021,0.9617,4.0817,0.0006,5,8,0.1722
1995-1836-0010.flac,henon,0,1.0239,0.9322,3.7708,0.001,3,8,0.1783
1995-1836-0010.flac,henon,5,1.0322,0.9302,2.724,0.0203,17,4,0.1989
1995-1836-0010.flac,henon,10,1.055,0.8903,2.4523,0.03,19,4,0.2344
1995-1836-0010.flac,bernoulli,-10,4.6076,0.9492,0.2221,0.504,16,3,0.4078
1995-1836-0010.flac,bernoulli,-5,4.6435,0.9492,1.3896,0.2065,16,3,0.3041
1995-1836-0010.flac,bernoulli,0,4.6438,0.9492,1.6539,0.1052,16,3,0.2924
1995-1836-0010.flac,bernoulli,5,4.6439,0.9492,1.7673,0.0649,16,3,0.288
1995-1836-0010.flac,bernoulli,10,4.6439,0.9492,1.8052,0.0614,16,3,0.2867
1995-1836-0010.flac,ikeda,-10,1.0229,0.9726,3.9778,0.0007,4,8,0.15
1995-1836-0010.flac,ikeda,-5,1.0216,0.9667,4.4751,0.0006,4,8,0.1439
1995-1836-0010.flac,ikeda,0,1.0233,0.9404,3.4648,0.0009,4,8,0.165
1995-1836-0010.flac,ikeda,5,1.0304,0.9323,2.7328,0.0194,16,4,0.1893
1995-1836-0010.flac,ikeda,10,1.055,0.9097,2.4595,0.0275,17,4,0.2178
1995-1836-0010.flac,lorenz,-10,1.0247,0.9099,1.7975,0.0986,20,4,0.3156
1995-1836-0010.flac,lorenz,-5,1.0409,0.9226,1.9806,0.056,20,4,0.2981
1995-1836-0010.flac,lorenz,0,1.0909,0.9161,2.0864,0.034,17,4,0.2914
1995-1836-0010.flac,lorenz,5,1.244,0.9547,1.9536,0.0474,16,3,0.2832
1995-1836-0010.flac,lorenz,10,1.5896,0.9636,1.9398,0.0474,18,3,0.2807
1995-1836-0010.flac,rossler,-10,1.0205,0.9478,1.7116,0.0952,24,3,0.3123
1995-1836-0010.flac,rossler,-5,1.0306,0.9432,1.8167,0.0743,20,3,0.2995
1995-1836-0010.flac,rossler,0,1.0615,0.9194,2.184,0.0288,22,4,0.2895
1995-1836-0010.flac,rossler,5,1.1709,0.8915,2.1687,0.0314,19,4,0.3002
1995-1836-0010.flac,rossler,10,1.4862,0.9658,1.936,0.0488,18,3,0.2793
1995-1836-0010.flac,chen,-10,1.0371,0.9406,2.3889,0.0452,12,4,0.2609
1995-1836-0010.flac,chen,-5,1.0396,0.9604,2.4541,0.033,13,4,0.2552
1995-1836-0010.flac,chen,0,1.053,0.9606,2.4882,0.0262,16,4,0.2583
1995-1836-0010.flac,chen,5,1.1221,0.9355,2.396,0.0246,16,4,0.2709
1995-1836-0010.flac,chen,10,1.3113,0.9628,1.9675,0.0475,18,3,0.2767
1995-1836-0010.flac,mackey_glass,-10,1.0367,0.8981,2.2874,0.0522,12,4,0.2837
1995-1836-0010.flac,mackey_glass,-5,1.0432,0.9483,2.4328,0.0311,13,4,0.2532
1995-1836-0010.flac,mackey_glass,0,1.0714,0.9785,2.519,0.0232,16,4,0.2472
1995-1836-0010.flac,mackey_glass,5,1.1687,0.9335,2.4215,0.0232,14,4,0.2676
1995-1836-0010.flac,mackey_glass,10,1.3791,0.9552,2.0255,0.0466,16,3,0.2758
1995-1836-0010.flac,duffing,-10,1.0195,0.9291,2.0859,0.0743,20,4,0.3042
1995-1836-0010.flac,duffing,-5,1.0318,0.9305,2.3061,0.0344,21,4,0.2883
1995-1836-0010.flac,duffing,0,1.0941,0.9006,2.3834,0.0253,19,4,0.2868
1995-1836-0010.flac,duffing,5,1.3116,0.8836,2.3819,0.023,19,4,0.2933
1995-1836-0010.flac,duffing,10,1.7452,0.9633,2.0311,0.0446,18,3,0.2756
3729-6852-0008.flac,logistic,-10,1.031,0.9707,3.3044,0.0006,8,8,0.1921
3729-6852-0008.flac,logistic,-5,1.037,0.9847,2.7186,0.0187,7,4,0.1946
3729-6852-0008.flac,logistic,0,1.0523,0.9754,2.6043,0.0245,7,4,0.1992
3729-6852-0008.flac,logistic,5,1.0885,0.9627,2.3594,0.045,7,4,0.2174
3729-6852-0008.flac,logistic,10,1.2131,0.9456,2.185,0.0857,7,4,0.2484
3729-6852-0008.flac,skew_tent,-10,1.0327,0.9677,4.2367,0.0005,7,8,0.1872
3729-6852-0008.flac,skew_tent,-5,1.042,0.9849,2.7733,0.0186,6,4,0.1967
3729-6852-0008.flac,skew_tent,0,1.0624,0.9717,2.6139,0.0254,7,4,0.2028
3729-6852-0008.flac,skew_tent,5,1.1087,0.9626,2.3647,0.0432,7,4,0.2188
3729-6852-0008.flac,skew_tent,10,1.2415,0.9504,2.1053,0.063,7,4,0.2465
3729-6852-0008.flac,henon,-10,1.0499,0.9586,3.0307,0.0009,7,8,0.2028
3729-6852-0008.flac,henon,-5,1.0585,0.975,2.673,0.023,7,4,0.2009
3729-6852-0008.flac,henon,0,1.0722,0.9633,2.5343,0.0262,7,4,0.2058
3729-6852-0008.flac,henon,5,1.113,0.9493,2.3123,0.0499,7,4,0.2233
3729-6852-0008.flac,henon,10,1.2379,0.9354,2.0711,0.0705,7,4,0.2518
3729-6852-0008.flac,bernoulli,-10,4.5204,0.9185,0.564,0.469,7,4,0.3845
3729-6852-0008.flac,bernoulli,-5,4.5542,0.9185,0.6463,0.3531,7,4,0.3742
3729-6852-0008.flac,bernoulli,0,4.5794,0.9185,1.0948,0.2154,7,4,0.3389
3729-6852-0008.flac,bernoulli,5,4.5941,0.9185,2.0704,0.1554,7,4,0.2997
3729-6852-0008.flac,bernoulli,10,4.6142,0.9185,2.0038,0.1254,7,4,0.3009
3729-6852-0008.flac,ikeda,-10,1.041,0.9686,4.067,0.0005,7,8,0.1575
3729-6852-0008.flac,ikeda,-5,1.0477,0.9797,3.1058,0.0094,7,5,0.1702
3729-6852-0008.flac,ikeda,0,1.0636,0.9829,2.6883,0.0268,8,4,0.1865
3729-6852-0008.flac,ikeda,5,1.1048,0.9647,2.3575,0.0454,7,4,0.2135
3729-6852-0008.flac,ikeda,10,1.2296,0.9498,2.106,0.073,7,4,0.2477
3729-6852-0008.flac,lorenz,-10,1.0376,0.9452,1.8981,0.0641,11,4,0.2851
3729-6852-0008.flac,lorenz,-5,1.0789,0.9545,1.9803,0.0548,10,4,0.2809
3729-6852-0008.flac,lorenz,0,1.2198,0.9192,1.8747,0.0651,8,4,0.2965
3729-6852-0008.flac,lorenz,5,1.4542,0.9125,1.9131,0.0804,7,4,0.3017
3729-6852-0008.flac,lorenz,10,1.8332,0.9152,2.012,0.1004,7,4,0.3011
3729-6852-0008.flac,rossler,-10,1.0299,0.8669,2.0539,0.0437,20,4,0.3103
3729-6852-0008.flac,rossler,-5,1.0466,0.9402,2.0678,0.0443,11,4,0.2814
3729-6852-0008.flac,rossler,0,1.1518,0.9074,2.0168,0.0603,7,4,0.2933
3729-6852-0008.flac,rossler,5,1.434,0.9395,2.0332,0.0657,6,4,0.2873
3729-6852-0008.flac,rossler,10,1.9055,0.9186,1.984,0.0829,7,4,0.2968
3729-6852-0008.flac,chen,-10,1.0566,0.9209,2.2751,0.0397,9,4,0.2621
3729-6852-0008.flac,chen,-5,1.0743,0.9295,2.2827,0.0397,9,4,0.2644
3729-6852-0008.flac,chen,0,1.1319,0.9065,2.2239,0.039,8,4,0.2804
3729-6852-0008.flac,chen,5,1.3041,0.8972,2.2132,0.0627,7,4,0.3049
3729-6852-0008.flac,chen,10,1.6215,0.9092,2.0071,0.0802,7,4,0.2981
3729-6852-0008.flac,mackey_glass,-10,1.0996,0.8872,2.0741,0.0516,9,4,0.2881
3729-6852-0008.flac,mackey_glass,-5,1.1384,0.9023,2.1755,0.0433,9,4,0.2753
3729-6852-0008.flac,mackey_glass,0,1.2462,0.8975,2.1933,0.051,8,4,0.2966
3729-6852-0008.flac,mackey_glass,5,1.4721,0.9164,2.0968,0.0556,8,4,0.2898
3729-6852-0008.flac,mackey_glass,10,1.8057,0.9072,1.8039,0.0764,7,4,0.3054
3729-6852-0008.flac,duffing,-10,1.035,0.9487,1.8332,0.0913,12,4,0.2901
3729-6852-0008.flac,duffing,-5,1.0679,0.97,1.958,0.0689,12,4,0.2784
3729-6852-0008.flac,duffing,0,1.2221,0.9368,1.9226,0.0833,6,4,0.2895
3729-6852-0008.flac,duffing,5,1.5259,0.9102,1.9435,0.0771,7,4,0.2987
3729-6852-0008.flac,duffing,10,2.0245,0.912,1.8816,0.092,7,4,0.3038
3729-6852-0006.flac,logistic,-10,1.0274,0.9799,3.2942,0.0012,5,8,0.1838
3729-6852-0006.flac,logistic,-5,1.0298,0.9814,4.2084,0.0011,8,8,0.1573
3729-6852-0006.flac,logistic,0,1.0403,0.9787,3.4249,0.0026,3,8,0.1563
3729-6852-0006.flac,logistic,5,1.0715,0.974,3.4698,0.0082,3,8,0.1537
3729-6852-0006.flac,logistic,10,1.1854,0.9683,3.3817,0.0277,3,8,0.1596
3729-6852-0006.flac,skew_tent,-10,1.0302,0.9777,3.2598,0.0011,7,8,0.1947
3729-6852-0006.flac,skew_tent,-5,1.0357,0.978,3.5367,0.0015,5,8,0.1726
3729-6852-0006.flac,skew_tent,0,1.048,0.977,3.438,0.0027,5,8,0.1626
3729-6852-0006.flac,skew_tent,5,1.0794,0.9689,3.4702,0.0105,3,8,0.1597
3729-6852-0006.flac,skew_tent,10,1.1894,0.9638,3.3765,0.0252,3,8,0.1637
3729-6852-0006.flac,henon,-10,1.0409,0.9794,3.2846,0.0011,11,8,0.1906
3729-6852-0006.flac,henon,-5,1.0438,0.9662,3.5257,0.0021,7,8,0.1704
3729-6852-0006.flac,henon,0,1.0559,0.9733,3.4229,0.0031,9,8,0.1585
3729-6852-0006.flac,henon,5,1.0885,0.962,3.4479,0.0104,3,8,0.1585
3729-6852-0006.flac,henon,10,1.2043,0.9632,3.3581,0.0278,3,8,0.1628
3729-6852-0006.flac,bernoulli,-10,4.5136,0.9574,0.1414,0.8131,3,8,0.3509
3729-6852-0006.flac,bernoulli,-5,4.5523,0.9574,1.2302,0.503,3,8,0.2407
3729-6852-0006.flac,bernoulli,0,4.5784,0.9574,2.2755,0.2064,3,8,0.2018
3729-6852-0006.flac,bernoulli,5,4.5946,0.9574,2.4037,0.1217,3,8,0.198
3729-6852-0006.flac,bernoulli,10,4.6216,0.9574,2.4954,0.0849,3,8,0.1957
3729-6852-0006.flac,ikeda,-10,1.0352,0.9822,4.0279,0.0007,8,8,0.1548
3729-6852-0006.flac,ikeda,-5,1.0392,0.9817,3.3217,0.0013,7,8,0.1537
3729-6852-0006.flac,ikeda,0,1.0509,0.9775,3.4249,0.0027,5,8,0.1491
3729-6852-0006.flac,ikeda,5,1.0865,0.972,3.4452,0.012,3,8,0.1514
3729-6852-0006.flac,ikeda,10,1.1992,0.9648,3.3136,0.0332,3,8,0.1612
3729-6852-0006.flac,lorenz,-10,1.0386,0.9404,1.088,0.272,3,4,0.2984
3729-6852-0006.flac,lorenz,-5,1.0679,0.9758,1.7086,0.1881,3,4,0.2344
3729-6852-0006.flac,lorenz,0,1.1915,0.9883,1.9621,0.1451,3,4,0.2059
3729-6852-0006.flac,lorenz,5,1.4296,0.9924,2.0361,0.1177,3,4,0.1946
3729-6852-0006.flac,lorenz,10,1.7331,0.9826,2.3467,0.0998,3,5,0.1873
3729-6852-0006.flac,rossler,-10,1.0306,0.9572,1.3161,0.2489,3,4,0.2829
3729-6852-0006.flac,rossler,-5,1.0495,0.9804,1.7393,0.1903,3,4,0.2331
3729-6852-0006.flac,rossler,0,1.1333,0.9893,1.9996,0.1359,3,4,0.2055
3729-6852-0006.flac,rossler,5,1.397,0.9909,2.0811,0.1218,3,4,0.1945
3729-6852-0006.flac,rossler,10,1.871,0.9558,3.029,0.0378,3,8,0.181
3729-6852-0006.flac,chen,-10,1.0494,0.8893,2.234,0.0619,11,4,0.259
3729-6852-0006.flac,chen,-5,1.0691,0.9006,2.0176,0.1103,3,4,0.2359
3729-6852-0006.flac,chen,0,1.1234,0.966,2.2675,0.101,3,4,0.2014
3729-6852-0006.flac,chen,5,1.2307,0.9413,3.1464,0.0285,3,8,0.1847
3729-6852-0006.flac,chen,10,1.5088,0.9531,3.0723,0.0406,3,8,0.1805
